ts,instrument,entry,side,stop_loss,take_profit,strategy_type,short_ma,long_ma,crossover_strength,strategy_name,ob_low,ob_high,tap_distance,confidence,vwap_value,rsi_value,deviation_pct,price_low1,price_low2,rsi_low1,rsi_low2,divergence_strength,price_high1,price_high2,rsi_high1,rsi_high2
2024-07-31 19:00:00.000000,MATIC/USDT,0.5004,-1,0.5072571428571429,0.48805714285714275,MA_CROSSOVER_BEAR,0.5105878180967163,0.5116539564385634,0.9979162902418109,ma_crossover,,,,,,,,,,,,,,,,
2024-08-06 00:00:00.000000,MATIC/USDT,0.4025,1,0.3859142857142857,0.4323542857142858,MA_CROSSOVER_BULL,0.3862206735806333,0.38543179360909186,1.0020467433787819,ma_crossover,,,,,,,,,,,,,,,,
2024-08-07 13:00:00.000000,MATIC/USDT,0.4045,-1,0.41256785714285715,0.3899778571428572,MA_CROSSOVER_BEAR,0.40820525437662236,0.4084221698204416,0.9994688940516755,ma_crossover,,,,,,,,,,,,,,,,
2024-08-08 03:00:00.000000,MATIC/USDT,0.4071,1,0.39577500000000004,0.42748499999999995,MA_CROSSOVER_BULL,0.4011663151418058,0.40103434864184945,1.0003290653292,ma_crossover,,,,,,,,,,,,,,,,
2024-08-10 06:00:00.000000,MATIC/USDT,0.4226,1,0.41683571428571425,0.4329757142857143,MA_CROSSOVER_BULL,0.420917934173226,0.42072644759764727,1.0004551332027547,ma_crossover,,,,,,,,,,,,,,,,
2024-08-11 13:00:00.000000,MATIC/USDT,0.4219,-1,0.427,0.41272000000000003,MA_CROSSOVER_BEAR,0.4272883793304859,0.4276953510985656,0.9990484540759343,ma_crossover,,,,,,,,,,,,,,,,
2024-08-12 10:00:00.000000,MATIC/USDT,0.4233,1,0.4159714285714286,0.43649142857142853,MA_CROSSOVER_BULL,0.41489869604149693,0.4147995403694106,1.000239044797393,ma_crossover,,,,,,,,,,,,,,,,
2024-08-13 07:00:00.000000,MATIC/USDT,0.4173,-1,0.42437142857142857,0.4045714285714286,MA_CROSSOVER_BEAR,0.4201277218860999,0.4203217319695854,0.9995384248095468,ma_crossover,,,,,,,,,,,,,,,,
2024-08-13 17:00:00.000000,MATIC/USDT,0.4254,1,0.4190464285714286,0.4368364285714285,MA_CROSSOVER_BULL,0.4197172195230147,0.41915613521795436,1.0013386045387802,ma_crossover,,,,,,,,,,,,,,,,
2024-08-14 09:00:00.000000,MATIC/USDT,0.4186,-1,0.42338928571428575,0.4099792857142857,MA_CROSSOVER_BEAR,0.4206226614979581,0.4207516627249003,0.9996934029301114,ma_crossover,,,,,,,,,,,,,,,,
